date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2015-07-02,sh.000001,4058.6240,4080.3870,3795.2530,3912.7670,4053.7000,58601561088,736006856704.0000,3,0.022234,1,-3.476648,
2015-07-03,sh.000001,3793.7120,3927.1270,3629.5560,3686.9150,3912.7670,54816311040,648054099968.0000,3,0.020796,1,-5.772182,
2015-07-06,sh.000001,3975.2140,3975.2140,3653.0370,3775.9120,3686.9150,83113930752,943420424192.0000,3,0.031491,1,2.413863,
2015-07-07,sh.000001,3654.7780,3750.5700,3585.3990,3727.1250,3775.9120,69881868288,776072544256.0000,3,0.026471,1,-1.292062,
2015-07-08,sh.000001,3467.3990,3599.2530,3421.5250,3507.1920,3727.1250,68035692288,700248338432.0000,3,0.025759,1,-5.900878,
2015-07-09,sh.000001,3432.4540,3748.4790,3373.5400,3709.3300,3507.1920,65691461120,673310982144.0000,3,0.024862,1,5.763534,
2015-07-10,sh.000001,3707.4580,3959.2190,3677.4350,3877.8030,3709.3300,58636425472,680434151424.0000,3,0.022178,1,4.541869,
2015-07-13,sh.000001,3918.9900,4030.1950,3858.6370,3970.3880,3877.8030,64348900608,782430543872.0000,3,0.024336,1,2.387562,
2015-07-14,sh.000001,3958.3730,4035.4350,3855.5600,3924.4870,3970.3880,67055879936,830074683392.0000,3,0.025353,1,-1.156080,
2015-07-15,sh.000001,3874.9680,3914.2730,3741.2500,3805.7030,3924.4870,60130132480,700536524800.0000,3,0.022715,1,-3.026744,
2015-07-16,sh.000001,3758.5040,3877.5140,3688.4410,3823.1760,3805.7030,49225619968,569858936832.0000,3,0.018574,1,0.459130,
2015-07-17,sh.000001,3831.4200,3994.4770,3814.1470,3957.3520,3823.1760,48172626688,593066979328.0000,3,0.018161,1,3.509543,
2015-07-20,sh.000001,3948.4210,4021.3250,3927.1210,3992.1100,3957.3520,53910671360,688255569920.0000,3,0.020324,1,0.878316,
2015-07-21,sh.000001,3939.8980,4041.8190,3912.8010,4017.6750,3992.1100,50428802816,646416846848.0000,3,0.019011,1,0.640387,
2015-07-22,sh.000001,3996.4270,4042.3380,3960.8640,4026.0450,4017.6750,52073222400,678831919104.0000,3,0.019627,1,0.208326,
2015-07-23,sh.000001,4022.2680,4132.6120,4019.0380,4123.9230,4026.0450,56358596608,743531876352.0000,3,0.021241,1,2.431119,
2015-07-24,sh.000001,4124.7550,4184.4490,4044.8310,4070.9080,4123.9230,62742486016,843022069760.0000,3,0.023646,1,-1.285545,
2015-07-27,sh.000001,3985.5700,4051.1590,3720.4440,3725.5580,4070.9080,55600324608,721298087936.0000,3,0.020911,1,-8.483362,
2015-07-28,sh.000001,3573.1430,3762.5260,3537.3580,3663.0020,3725.5580,56333004288,685057523712.0000,3,0.021187,1,-1.679108,
2015-07-29,sh.000001,3689.8250,3792.0720,3612.0640,3789.1680,3663.0020,43435208448,557491965952.0000,3,0.016336,1,3.444334,
2015-07-30,sh.000001,3773.7880,3844.3740,3685.9560,3705.7660,3789.1680,45794322688,615977922560.0000,3,0.017223,1,-2.201060,
2015-07-31,sh.000001,3655.6670,3729.5120,3620.1650,3663.7260,3705.7660,35095574528,460472254464.0000,3,0.013199,1,-1.134449,
2015-08-03,sh.000001,3614.9900,3648.9430,3549.4960,3622.9050,3663.7260,36396873216,445991591936.0000,3,0.013688,1,-1.114195,
2015-08-04,sh.000001,3621.8550,3757.0290,3601.2890,3756.5450,3622.9050,36290166528,464036241408.0000,3,0.013647,1,3.688750,
2015-08-05,sh.000001,3745.6460,3782.3520,3676.3900,3694.5730,3756.5450,36642297856,483850276864.0000,3,0.013777,1,-1.649705,
2015-08-06,sh.000001,3625.5030,3710.5700,3614.7420,3661.5390,3694.5730,27407466240,357515149312.0000,3,0.010303,1,-0.894120,
2015-08-07,sh.000001,3692.6140,3756.7400,3686.3000,3744.2050,3661.5390,34075718400,445485031424.0000,3,0.012810,1,2.257685,
2015-08-10,sh.000001,3786.0330,3943.6240,3775.8540,3928.4150,3744.2050,49730432000,652622008320.0000,3,0.018685,1,4.919868,
2015-08-11,sh.000001,3928.8080,3970.3370,3891.1790,3927.9080,3928.4150,53892346112,712289931264.0000,3,0.020249,1,-0.012908,
2015-08-12,sh.000001,3881.2280,3937.7720,3871.1360,3886.3200,3927.9080,44268827904,597050257408.0000,3,0.016633,1,-1.058780,
2015-08-13,sh.000001,3869.9110,3955.7890,3838.1590,3954.5560,3886.3200,43007330304,578685517824.0000,3,0.016156,1,1.755796,
2015-08-14,sh.000001,3976.4060,4000.6840,3939.8350,3965.3350,3954.5560,46798821632,647466471424.0000,3,0.017579,1,0.272573,
2015-08-17,sh.000001,3947.8440,3994.5370,3907.3990,3993.6680,3965.3350,46043205888,626327678976.0000,3,0.017293,1,0.714517,
2015-08-18,sh.000001,3999.1340,4006.3370,3743.3940,3748.1640,3993.6680,54377082112,722467246080.0000,3,0.020423,1,-6.147329,
2015-08-19,sh.000001,3646.8030,3811.4270,3558.3830,3794.1090,3748.1640,47539623936,599513276416.0000,3,0.017855,1,1.225795,
2015-08-20,sh.000001,3754.5670,3788.0050,3663.6070,3664.2910,3794.1090,39006305792,501194993664.0000,3,0.014641,1,-3.421564,
2015-08-21,sh.000001,3609.9590,3652.8370,3490.5400,3507.7440,3664.2910,36992047872,450616483840.0000,3,0.013885,1,-4.272235,
2015-08-24,sh.000001,3373.4780,3388.3640,3191.8790,3209.9050,3507.7440,33467179264,358818881536.0000,3,0.012531,1,-8.490895,
2015-08-25,sh.000001,3004.1260,3123.0340,2947.9440,2964.9670,3209.9050,35232510976,358735781888.0000,3,0.013184,1,-7.630692,
2015-08-26,sh.000001,2980.7940,3092.0410,2850.7130,2927.2880,2964.9670,46669966336,461788983296.0000,3,0.017464,1,-1.270805,
2015-08-27,sh.000001,2978.0300,3085.4220,2906.4900,3083.5910,2927.2880,40030839808,404289306624.0000,3,0.014979,1,5.339515,
2015-08-28,sh.000001,3125.2630,3235.8380,3102.9450,3232.3500,3083.5910,44313692928,474631024640.0000,3,0.016582,1,4.824214,
2015-08-31,sh.000001,3203.5590,3207.8620,3109.1630,3205.9860,3232.3500,39743138304,431068602368.0000,3,0.014858,1,-0.815630,
2015-09-01,sh.000001,3157.8320,3180.3310,3053.7380,3166.6240,3205.9860,43243246848,420411621376.0000,3,0.016167,1,-1.227768,
2015-09-02,sh.000001,3027.6780,3194.4850,3019.0870,3160.1670,3166.6240,43817015296,423262355456.0000,3,0.016370,1,-0.203909,
2015-09-07,sh.000001,3149.3800,3217.5790,3066.3040,3080.4200,3160.1670,29646811392,302689722368.0000,3,0.011074,1,-2.523508,
2015-09-08,sh.000001,3054.4440,3174.7090,3011.1170,3170.4520,3080.4200,25541546496,263910383616.0000,3,0.009540,1,2.922718,
2015-09-09,sh.000001,3182.5520,3256.7430,3165.6960,3243.0890,3170.4520,37532797696,412991426560.0000,3,0.014012,1,2.291068,
2015-09-10,sh.000001,3190.5530,3243.2810,3178.9040,3197.8930,3243.0890,27326176000,299581091840.0000,3,0.010195,1,-1.393611,
2015-09-11,sh.000001,3189.4790,3223.7620,3163.4490,3200.2340,3197.8930,22455782144,252769468416.0000,3,0.008378,1,0.073199,
2015-09-14,sh.000001,3221.1650,3229.4820,3049.2300,3114.7980,3200.2340,34663115776,373576802304.0000,3,0.012922,1,-2.669673,
2015-09-15,sh.000001,3043.8050,3081.7030,2983.9200,3005.1720,3114.7980,24919444480,243904589824.0000,3,0.009290,1,-3.519500,
2015-09-16,sh.000001,2998.0360,3182.9340,2983.5350,3152.2630,3005.1720,27752452352,281992257536.0000,3,0.010337,1,4.894600,
2015-09-17,sh.000001,3131.9820,3204.7020,3085.3140,3086.0610,3152.2630,31760289280,337393270784.0000,3,0.011827,1,-2.100100,
2015-09-18,sh.000001,3100.2800,3122.0480,3070.3350,3097.9170,3086.0610,20917539840,218442428416.0000,3,0.007788,1,0.384200,
2015-09-21,sh.000001,3072.0940,3159.8830,3060.8560,3156.5400,3097.9170,23989735424,259796672512.0000,3,0.008931,1,1.892300,
2015-09-22,sh.000001,3161.3180,3213.4760,3152.4800,3185.6190,3156.5400,27478615296,305071325184.0000,3,0.010230,1,0.921200,
2015-09-23,sh.000001,3137.7230,3164.0410,3104.7440,3115.8880,3185.6190,23632267008,257560035328.0000,3,0.008792,1,-2.188900,
2015-09-24,sh.000001,3126.4900,3151.1650,3109.6910,3142.6870,3115.8880,21288772352,231369056256.0000,3,0.007916,1,0.860100,
2015-09-25,sh.000001,3130.8510,3149.9480,3062.9950,3092.3470,3142.6870,23626387200,248971120640.0000,3,0.008782,1,-1.601800,
2015-09-28,sh.000001,3085.5670,3103.0690,3042.3100,3100.7560,3092.3470,15672752896,166422396928.0000,3,0.005823,1,0.271900,
2015-09-29,sh.000001,3055.2180,3068.2980,3021.1570,3038.1370,3100.7560,16322267392,169686597632.0000,3,0.006058,1,-2.019500,
2015-09-30,sh.000001,3052.8410,3073.3000,3039.7420,3052.7810,3038.1370,14664244992,156569198592.0000,3,0.005441,1,0.482000,
2015-10-08,sh.000001,3156.0750,3172.2810,3133.1270,3143.3570,3052.7810,23427604992,258830340096.0000,3,0.008692,1,2.967000,
2015-10-09,sh.000001,3146.6440,3192.7170,3137.7880,3183.1520,3143.3570,23485144576,256379113472.0000,3,0.008703,1,1.266000,
2015-10-12,sh.000001,3193.5400,3318.7140,3188.4060,3287.6620,3183.1520,38629471488,435541020672.0000,3,0.014290,1,3.283200,
2015-10-13,sh.000001,3262.1560,3298.6260,3253.2490,3293.2300,3287.6620,29715313408,334806097920.0000,3,0.010976,1,0.169400,
2015-10-14,sh.000001,3280.0200,3307.3150,3256.2530,3262.4410,3293.2300,29507773952,330277519360.0000,3,0.010883,1,-0.934900,
2015-10-15,sh.000001,3255.0310,3338.2970,3254.3920,3338.0730,3262.4410,31628385024,362565554176.0000,3,0.011665,1,2.318300,
2015-10-16,sh.000001,3358.2970,3393.0180,3334.8540,3391.3520,3338.0730,39546057472,459447812096.0000,3,0.014578,1,1.596100,
2015-10-19,sh.000001,3401.6270,3423.4020,3355.5660,3386.7000,3391.3520,37811218432,453303627776.0000,3,0.013936,1,-0.137200,
2015-10-20,sh.000001,3377.5470,3425.5150,3357.8610,3425.3300,3386.7000,31897375744,383582515200.0000,3,0.011756,1,1.140600,
2015-10-21,sh.000001,3428.5610,3447.2580,3265.4360,3320.6760,3425.3300,45845542912,518509232128.0000,3,0.016896,1,-3.055300,
2015-10-22,sh.000001,3292.2910,3373.7760,3282.9930,3368.7390,3320.6760,32373934080,375452024832.0000,3,0.011928,1,1.447400,
2015-10-23,sh.000001,3377.5480,3422.0220,3360.2180,3412.4340,3368.7390,34737285376,425263087616.0000,3,0.012798,1,1.297100,
2015-10-26,sh.000001,3448.6490,3457.5170,3402.0000,3429.5810,3412.4340,36556085248,453942505472.0000,3,0.013464,1,0.502500,
2015-10-27,sh.000001,3409.1370,3441.5650,3332.6160,3434.3360,3429.5810,32817276928,408887226368.0000,3,0.012087,1,0.138600,
2015-10-28,sh.000001,3417.0100,3439.7580,3367.2310,3375.1960,3434.3360,29352328448,361656184832.0000,3,0.010811,1,-1.722000,
2015-10-29,sh.000001,3387.7740,3411.7140,3362.5100,3387.3150,3375.1960,23567602688,294508412928.0000,3,0.008681,1,0.359100,
2015-10-30,sh.000001,3380.2840,3417.2010,3346.5910,3382.5610,3387.3150,24359511808,307266772992.0000,3,0.008972,1,-0.140300,
2015-11-02,sh.000001,3337.5780,3391.0640,3322.3120,3325.0850,3382.5610,23095112960,286019330048.0000,3,0.008506,1,-1.699200,
2015-11-03,sh.000001,3330.3160,3346.2750,3302.1840,3316.6950,3325.0850,19289742848,244360564736.0000,3,0.007104,1,-0.252300,
2015-11-04,sh.000001,3325.6190,3459.6460,3325.6190,3459.6400,3316.6950,33907873024,426104385536.0000,3,0.012488,1,4.309900,
2015-11-05,sh.000001,3459.2150,3585.6570,3455.5250,3522.8190,3459.6400,55325494784,678674612224.0000,3,0.020376,1,1.826200,
2015-11-06,sh.000001,3514.4360,3596.3820,3508.8270,3590.0320,3522.8190,42916703232,543282200576.0000,3,0.015804,1,1.907900,
2015-11-09,sh.000001,3588.4980,3673.7600,3588.4980,3646.8810,3590.0320,50301668096,636184064000.0000,3,0.018516,1,1.583500,
2015-11-10,sh.000001,3617.3960,3669.5320,3607.8910,3640.4850,3646.8810,42974657536,560055119872.0000,3,0.015819,1,-0.175400,
2015-11-11,sh.000001,3635.0040,3654.8770,3605.6210,3650.2500,3640.4850,36097265152,467822206976.0000,3,0.013286,1,0.268200,
2015-11-12,sh.000001,3656.8170,3659.3150,3603.2290,3632.9020,3650.2500,36171760128,482832625664.0000,3,0.013314,1,-0.475300,
2015-11-13,sh.000001,3600.7640,3632.5560,3564.8090,3580.8390,3632.9020,34587093248,468668657664.0000,3,0.012690,1,-1.433100,
2015-11-16,sh.000001,3522.4610,3607.6120,3519.4210,3606.9580,3580.8390,27618705664,369421832192.0000,3,0.010132,1,0.729400,
2015-11-17,sh.000001,3629.9770,3678.2720,3598.0680,3604.7950,3606.9580,38357546752,521520361472.0000,3,0.014065,1,-0.060000,
2015-11-18,sh.000001,3605.0610,3617.0690,3558.6970,3568.4680,3604.7950,29758073344,392338755584.0000,3,0.010911,1,-1.007700,
2015-11-19,sh.000001,3573.7760,3618.2130,3561.0440,3617.0620,3568.4680,24791557632,328442613760.0000,3,0.009090,1,1.361800,
2015-11-20,sh.000001,3620.7910,3640.5290,3607.9150,3630.5000,3617.0620,31080197120,413910904832.0000,3,0.011395,1,0.371500,
2015-11-23,sh.000001,3630.8670,3654.7540,3598.8710,3610.3150,3630.5000,31599747328,414148235264.0000,3,0.011587,1,-0.556000,
2015-11-24,sh.000001,3602.8870,3616.4840,3563.1040,3616.1130,3610.3200,24881052416,327758499840.0000,3,0.009124,1,0.160500,
2015-11-25,sh.000001,3614.0680,3648.3670,3607.5180,3647.9300,3616.1130,27302485760,380802940928.0000,3,0.010011,1,0.879900,
2015-11-26,sh.000001,3659.5740,3668.3760,3629.8650,3635.5520,3647.9300,30676158208,426247413760.0000,3,0.011247,1,-0.339300,
2015-11-27,sh.000001,3616.5440,3621.8970,3412.4270,3436.3030,3635.5520,35428752384,464311246848.0000,3,0.012990,1,-5.480600,
2015-11-30,sh.000001,3433.8550,3470.3710,3327.8120,3445.4050,3436.3030,30419790336,387503652864.0000,3,0.011151,1,0.264900,
2015-12-01,sh.000001,3442.4410,3483.4140,3417.5450,3456.3090,3445.4050,25239075584,330256748544.0000,3,0.009252,1,0.316500,
2015-12-02,sh.000001,3450.2780,3538.8470,3427.6610,3536.9050,3456.3090,30149147904,369183039488.0000,3,0.011052,1,2.331900,
2015-12-03,sh.000001,3525.7270,3591.7300,3517.2300,3584.8240,3536.9050,28111125504,338859089920.0000,3,0.010298,1,1.354800,
2015-12-04,sh.000001,3558.1490,3568.9700,3510.4120,3524.9920,3584.8240,25173641216,319766835200.0000,3,0.009221,1,-1.669000,
2015-12-07,sh.000001,3529.8060,3543.9450,3506.6250,3536.9270,3524.9920,20830257920,280561586176.0000,3,0.007629,1,0.338600,
2015-12-08,sh.000001,3518.6480,3518.6480,3466.7900,3470.0700,3536.9270,22436731136,297821728768.0000,3,0.008217,1,-1.890300,
2015-12-09,sh.000001,3462.5830,3495.7020,3454.8790,3472.4390,3470.0700,19569884416,267854864384.0000,3,0.007167,1,0.068300,
2015-12-10,sh.000001,3469.8060,3503.6540,3446.2730,3455.4950,3472.4390,20042751744,279499706368.0000,3,0.007341,1,-0.488000,
2015-12-11,sh.000001,3441.5970,3455.5480,3410.9240,3434.5810,3455.4950,18290887936,245076422656.0000,3,0.006699,1,-0.605200,
2015-12-14,sh.000001,3403.5070,3521.7790,3399.2800,3520.6680,3434.5810,21537462016,279213531136.0000,3,0.007882,1,2.506500,
2015-12-15,sh.000001,3518.1260,3529.9610,3496.8540,3510.3540,3520.6680,20047134208,276274950144.0000,3,0.007337,1,-0.293000,
2015-12-16,sh.000001,3522.0910,3538.6890,3506.2910,3516.1870,3510.3540,19348230912,265288654848.0000,3,0.007081,1,0.166200,
2015-12-17,sh.000001,3533.6280,3583.4080,3533.6280,3579.9990,3516.1870,28385647616,381439614976.0000,3,0.010388,1,1.814800,
2015-12-18,sh.000001,3574.9400,3614.6980,3568.1610,3578.9640,3579.9990,27370790400,365385805824.0000,3,0.010013,1,-0.028900,
2015-12-21,sh.000001,3568.5810,3651.0560,3565.7510,3642.4720,3578.9640,29984928000,398316969984.0000,3,0.010968,1,1.774500,
2015-12-22,sh.000001,3645.9900,3652.6350,3616.8700,3651.7670,3642.4720,26117876224,360846041088.0000,3,0.009555,1,0.255200,
2015-12-23,sh.000001,3653.2820,3684.5670,3633.0250,3636.0890,3651.7670,29820180224,419902926848.0000,3,0.010906,1,-0.429300,
2015-12-24,sh.000001,3631.3130,3640.2210,3572.2770,3612.4850,3636.0890,22778522624,315421253632.0000,3,0.008330,1,-0.649200,
2015-12-25,sh.000001,3614.0540,3635.2560,3601.7380,3627.9140,3612.4850,19845111040,274660040704.0000,3,0.007257,1,0.427100,
2015-12-28,sh.000001,3635.7690,3641.5880,3533.7790,3533.7790,3627.9140,26998327808,369042821120.0000,3,0.009870,1,-2.594700,
2015-12-29,sh.000001,3528.3950,3564.1710,3515.5200,3563.7360,3533.7790,18255192320,250938908672.0000,3,0.006673,1,0.847700,
2015-12-30,sh.000001,3566.7310,3573.6840,3538.1120,3572.8760,3563.7360,18788961024,267787665408.0000,3,0.006859,1,0.256500,
2015-12-31,sh.000001,3570.4670,3580.6020,3538.3530,3539.1820,3572.8760,17696365824,254031073280.0000,3,0.006459,1,-0.943100,
2016-01-04,sh.000001,3536.5890,3538.6890,3295.7410,3296.2580,3539.1820,18441842432,240929157120.0000,3,0.006728,1,-6.863800,
2016-01-05,sh.000001,3196.6510,3328.1390,3189.6050,3287.7110,3296.2580,26688208384,328417226752.0000,3,0.009738,1,-0.259300,
2016-01-06,sh.000001,3291.1950,3362.9740,3288.9330,3361.8400,3287.7110,23888667136,285243224064.0000,3,0.008716,1,2.254700,
2016-01-07,sh.000001,3309.6570,3309.6570,3115.8850,3125.0020,3361.8400,7056912384,79981989888.0000,3,0.002572,1,-7.044900,
2016-01-08,sh.000001,3194.6250,3235.4510,3056.8780,3186.4120,3125.0020,28644082176,324167135232.0000,3,0.010425,1,1.965100,
2016-01-11,sh.000001,3131.8530,3166.2150,3016.6970,3016.7040,3186.4120,27164369152,286379626496.0000,3,0.009882,1,-5.326000,
2016-01-12,sh.000001,3026.1590,3047.6640,2978.4630,3022.8610,3016.7040,20765962240,224135434240.0000,3,0.007553,1,0.204100,
2016-01-13,sh.000001,3041.1070,3059.0150,2949.2900,2949.5970,3022.8610,19428210688,208376045568.0000,3,0.007066,1,-2.423700,
2016-01-14,sh.000001,2874.0490,3012.2930,2867.5530,3007.6490,2949.5970,21290564352,218013655040.0000,3,0.007744,1,1.968100,
2016-01-15,sh.000001,2988.0480,3001.7080,2883.8680,2900.9700,3007.6490,19872169728,206603968512.0000,3,0.007229,1,-3.546900,
2016-01-18,sh.000001,2847.5390,2945.4500,2844.7040,2913.8370,2900.9700,16469969408,173619961856.0000,3,0.005989,1,0.443500,
2016-01-19,sh.000001,2914.4080,3012.0680,2906.4040,3007.7390,2913.8370,20527970304,222674800640.0000,3,0.007465,1,3.222600,
2016-01-20,sh.000001,2993.0140,3016.2830,2951.9220,2976.6940,3007.7390,21650547456,234562924544.0000,3,0.007873,1,-1.032200,
2016-01-21,sh.000001,2934.3910,2998.7900,2880.0850,2880.4820,2976.6940,19167566848,203634573312.0000,3,0.006970,1,-3.232200,
2016-01-22,sh.000001,2911.1120,2931.3590,2851.7330,2916.5620,2880.4820,15981073408,170062245888.0000,3,0.005811,1,1.252600,
2016-01-25,sh.000001,2934.0780,2955.7830,2911.8290,2938.5150,2916.5620,15303905792,164023398400.0000,3,0.005562,1,0.752700,
2016-01-26,sh.000001,2907.7180,2911.9910,2743.8390,2749.7850,2938.5150,21083605504,212608151552.0000,3,0.007663,1,-6.422600,
2016-01-27,sh.000001,2756.0820,2768.7720,2638.3020,2735.5580,2749.7850,21572204544,207426674688.0000,3,0.007840,1,-0.517400,
2016-01-28,sh.000001,2711.1580,2740.5360,2647.4930,2655.6610,2735.5580,17112027904,167357415424.0000,3,0.006218,1,-2.920700,
2016-01-29,sh.000001,2652.8540,2755.3670,2649.7910,2737.6000,2655.6610,18667310592,180006813696.0000,3,0.006783,1,3.085500,
2016-02-01,sh.000001,2730.9840,2735.2550,2655.6230,2688.8540,2737.6000,15638374400,152830742528.0000,3,0.005681,1,-1.780600,
2016-02-02,sh.000001,2687.9820,2755.1590,2687.9820,2749.5700,2688.8540,15807821056,158936801280.0000,3,0.005743,1,2.258100,
2016-02-03,sh.000001,2719.5740,2746.0720,2696.8840,2739.2470,2749.5700,14839721728,146627121152.0000,3,0.005391,1,-0.375400,
2016-02-04,sh.000001,2751.4320,2793.2980,2751.3140,2781.0230,2739.2470,17038201856,175347388416.0000,3,0.006190,1,1.525100,
2016-02-05,sh.000001,2783.0760,2790.0610,2762.1600,2763.4920,2781.0230,14118628352,145553629184.0000,3,0.005128,1,-0.630400,
2016-02-15,sh.000001,2684.9610,2760.3590,2682.0900,2746.1960,2763.4920,12926393088,129321054208.0000,3,0.004694,1,-0.625900,
2016-02-16,sh.000001,2758.5790,2840.6220,2758.5790,2836.5710,2746.1960,19596161536,198969135104.0000,3,0.007115,1,3.290900,
2016-02-17,sh.000001,2829.7640,2868.7010,2824.3560,2867.3380,2836.5710,21690992384,225964249088.0000,3,0.007875,1,1.084600,
2016-02-18,sh.000001,2881.7770,2893.2150,2857.6990,2862.8930,2867.3380,21920387328,230775054336.0000,3,0.007958,1,-0.155000,
2016-02-19,sh.000001,2854.9040,2872.7240,2840.4880,2860.0210,2862.8930,16339141376,178424844288.0000,3,0.005932,1,-0.100300,
2016-02-22,sh.000001,2888.5980,2933.9640,2880.3470,2927.1750,2860.0210,23217604096,238682816512.0000,3,0.008424,1,2.348000,
2016-02-23,sh.000001,2925.7080,2928.0480,2872.2820,2903.3310,2927.1750,19974066432,211548950528.0000,3,0.007247,1,-0.814600,
2016-02-24,sh.000001,2889.8850,2929.8710,2872.2740,2928.8960,2903.3310,21341038336,227851644928.0000,3,0.007743,1,0.880500,
2016-02-25,sh.000001,2922.2370,2922.2370,2729.8510,2741.2450,2928.8960,27028441600,271767142400.0000,3,0.009807,1,-6.406900,
2016-02-26,sh.000001,2760.0580,2784.7530,2715.8740,2767.2100,2741.2450,19111047168,190068985856.0000,3,0.006933,1,0.947200,
2016-02-29,sh.000001,2754.8140,2755.8900,2638.9630,2687.9790,2767.2100,20741070848,194640195584.0000,3,0.007523,1,-2.863200,
2016-03-01,sh.000001,2688.3800,2747.5620,2668.7570,2733.1700,2687.9790,18720744192,182185537536.0000,3,0.006791,1,1.681200,
2016-03-02,sh.000001,2733.7670,2852.7000,2732.5390,2849.6810,2733.1700,27096178432,259318767616.0000,3,0.009828,1,4.262900,
2016-03-03,sh.000001,2847.3310,2878.4450,2840.8740,2859.7580,2849.6810,28747821056,279971934208.0000,3,0.010422,1,0.353600,
2016-03-04,sh.000001,2848.5380,2880.3720,2808.8490,2874.1470,2859.7580,31249516800,294982111232.0000,3,0.011329,1,0.503200,
2016-03-07,sh.000001,2886.6400,2911.8390,2871.3460,2897.3400,2874.1470,21746683648,208559325184.0000,3,0.007884,1,0.807000,
2016-03-08,sh.000001,2895.6660,2902.6210,2802.5630,2901.3870,2897.3400,23348265984,220513955840.0000,3,0.008464,1,0.139700,
2016-03-09,sh.000001,2839.4110,2863.0150,2811.7180,2862.5560,2901.3870,18335538432,177072558080.0000,3,0.006647,1,-1.338400,
2016-03-10,sh.000001,2847.5670,2863.1760,2803.4760,2804.7260,2862.5560,13897946112,141812412416.0000,3,0.005038,1,-2.020200,
2016-03-11,sh.000001,2781.6000,2815.6070,2772.5510,2810.3070,2804.7260,12724755456,128450314240.0000,3,0.004613,1,0.199000,
2016-03-14,sh.000001,2830.0840,2889.8160,2823.0280,2859.4990,2810.3070,19481603072,202793148416.0000,3,0.007062,1,1.750400,
2016-03-15,sh.000001,2853.9780,2865.7870,2819.7950,2864.3680,2859.4990,16338666752,170219524096.0000,3,0.005923,1,0.170300,
2016-03-16,sh.000001,2858.7090,2881.5290,2854.1920,2870.4300,2864.3680,18649253632,190193856512.0000,3,0.006760,1,0.211600,
2016-03-17,sh.000001,2875.4110,2921.0000,2857.1910,2904.8320,2870.4300,20029021184,213843632128.0000,3,0.007258,1,1.198500,
2016-03-18,sh.000001,2915.5180,2971.5510,2908.7420,2955.1500,2904.8320,31333273600,328241160192.0000,3,0.011348,1,1.732200,
2016-03-21,sh.000001,2978.4550,3028.3220,2973.7580,3018.8020,2955.1500,35240043776,380823080960.0000,3,0.012761,1,2.153900,
2016-03-22,sh.000001,3001.6300,3019.1010,2988.4260,2999.3630,3018.8020,27037732096,311025315840.0000,3,0.009791,1,-0.643900,
2016-03-23,sh.000001,2991.1690,3012.5600,2980.8550,3009.9600,2999.3630,21697746176,256328163328.0000,3,0.007850,1,0.353300,
2016-03-24,sh.000001,2986.8010,2998.1540,2960.5370,2960.9700,3009.9600,23700640256,274795126784.0000,3,0.008574,1,-1.627600,
2016-03-25,sh.000001,2956.2000,2981.4080,2952.1060,2979.4340,2960.9700,17507434496,200818438144.0000,3,0.006334,1,0.623600,
2016-03-28,sh.000001,2988.0100,3008.1680,2948.5260,2957.8200,2979.4340,20202124032,232323731456.0000,3,0.007307,1,-0.725400,
2016-03-29,sh.000001,2956.7050,2962.2030,2905.2510,2919.8320,2957.8200,18296534528,201625833472.0000,3,0.006617,1,-1.284300,
2016-03-30,sh.000001,2941.2180,3001.1060,2941.2180,3000.6450,2919.8320,21037145088,234410622976.0000,3,0.007608,1,2.767700,
2016-03-31,sh.000001,3009.3670,3023.4090,2992.9160,3003.9150,3000.6450,22041344512,252219756544.0000,3,0.007971,1,0.109000,
2016-04-01,sh.000001,2997.0880,3009.6730,2956.2470,3009.5300,3003.9150,20654586624,217520533504.0000,3,0.007467,1,0.186900,
2016-04-05,sh.000001,3000.9380,3057.3300,2993.1480,3053.0650,3009.5300,25673034496,276654686208.0000,3,0.009282,1,1.446600,
2016-04-06,sh.000001,3039.7450,3059.7940,3029.0050,3050.5920,3053.0650,23226205184,254914555904.0000,3,0.008395,1,-0.081000,
2016-04-07,sh.000001,3058.3390,3062.3580,3007.0600,3008.4200,3050.5920,22091950592,243961815040.0000,3,0.007985,1,-1.382400,
2016-04-08,sh.000001,2988.2000,2996.1710,2960.4600,2984.9580,3008.4200,18790463232,207337095168.0000,3,0.006793,1,-0.779900,
2016-04-11,sh.000001,3006.9090,3048.9770,3006.9090,3033.9570,2984.9580,22001832448,252328394752.0000,3,0.007953,1,1.641500,
2016-04-12,sh.000001,3031.3010,3036.8250,3001.3150,3023.6460,3033.9570,18271866880,207079809024.0000,3,0.006605,1,-0.339900,
2016-04-13,sh.000001,3041.3580,3097.1650,3041.3580,3066.6380,3023.6460,31000324608,331420684288.0000,3,0.011206,1,1.421900,
2016-04-14,sh.000001,3080.0900,3086.6980,3056.9890,3082.3620,3066.6380,20823782912,235056058368.0000,3,0.007527,1,0.512700,
2016-04-15,sh.000001,3085.0260,3089.9510,3066.8720,3078.1170,3082.3620,18961305088,224141312000.0000,3,0.006853,1,-0.137700,
2016-04-18,sh.000001,3058.4630,3058.4630,3022.9700,3033.6600,3078.1170,18330451200,208613085184.0000,3,0.006622,1,-1.444300,
2016-04-19,sh.000001,3047.1330,3054.5030,3024.8950,3042.8230,3033.6600,15653319936,180948013056.0000,3,0.005654,1,0.302000,
